Year,Category,Percentage
2023,Online_Booking,52.14125461205694
2015,Last_Minute,5.746326692707692
2021,Workation,65.61505337115867
2020,Online_Booking,20.663783935022337
2024,Last_Minute,34.661183323813276
2023,Online_Booking,67.83936422132575
2015,Workation,55.61259369426757
2018,Last_Minute,22.723693671950844
2023,Workation,33.48868421153202
2018,Workation,42.99221938816029
2024,Eco_Friendly,38.55857081150279
2017,Workation,58.2993165893103
2023,Workation,40.7622183957571
2016,Workation,54.87757533287076
2018,Staycation,26.162885921093878
2020,Eco_Friendly,89.96714509389604
2016,Staycation,70.75933166336786
2022,Workation,38.571446807961166
2022,Staycation,87.30523027573692
2015,Last_Minute,65.11687797377584
2017,Staycation,43.571461684895624
2024,Last_Minute,23.005029524891878
2023,Online_Booking,54.28103462356603
2019,Eco_Friendly,33.61733929762286
2020,Staycation,8.66199109099561
2018,Online_Booking,34.09577179030196
2024,Workation,6.63021625052923
2016,Last_Minute,50.505716847149046
2022,Staycation,9.691349107552522
2020,Online_Booking,12.58331264752705
2019,Online_Booking,84.81383375533265
2023,Eco_Friendly,54.6523012498874
2015,Workation,82.19688960678144
2019,Eco_Friendly,11.103912919522227
2020,Staycation,88.9363701348927
2019,Workation,69.93012859086394
2020,Staycation,74.2951933343281
2020,Last_Minute,82.47940729815805
2021,Staycation,84.92516040404337
2018,Workation,65.75920879882283
2022,Staycation,56.91042417422514
2021,Eco_Friendly,15.442894406254192
2023,Online_Booking,14.210190115742053
2021,Staycation,31.06522783252801
2017,Workation,40.03149318735721
2017,Eco_Friendly,89.10552281822687
2022,Workation,59.49282045809567
2019,Last_Minute,60.020122607693324
2018,Online_Booking,51.665110188631296
2022,Eco_Friendly,16.013766523439532
2020,Online_Booking,51.4374555411505
2016,Staycation,27.33509789888102
2018,Online_Booking,53.209812582575395
2018,Staycation,30.21684676268246
2020,Eco_Friendly,48.7386742044584
2020,Workation,58.085063902842215
2015,Eco_Friendly,44.65357700457953
2022,Workation,6.6279367250978165
2020,Workation,18.715136268071568
2017,Online_Booking,56.82130716870754
2023,Workation,22.345012542279594
2016,Last_Minute,22.370808250539355
2022,Last_Minute,63.6534046187485
2024,Online_Booking,41.05442017742775
2017,Online_Booking,66.63921860855626
2019,Eco_Friendly,12.50141282578113
2020,Last_Minute,71.51386307765402
2024,Last_Minute,54.63796091022424
2020,Workation,49.65441582327486
2018,Eco_Friendly,73.47511955144402
2017,Eco_Friendly,85.57878615306579
2018,Eco_Friendly,60.42344840206681
2015,Staycation,16.298002859728086
2018,Workation,57.49685424549976
2015,Online_Booking,5.271967740728082
2015,Eco_Friendly,32.92716176806134
2024,Workation,64.64159423853258
2020,Workation,79.0766851521753
2019,Workation,35.45654518059277
2018,Last_Minute,25.693925488657833
2017,Online_Booking,18.891233798018472
2015,Eco_Friendly,46.2454290792513
2020,Online_Booking,42.99375286360282
2016,Online_Booking,47.22086665772231
2022,Last_Minute,27.399154089324856
2024,Online_Booking,44.911801023903465
2019,Online_Booking,34.84652764700559
2021,Workation,88.70967925522123
2024,Workation,21.02955033282962
2016,Eco_Friendly,15.189973636710036
2022,Staycation,74.08381222271366
2016,Eco_Friendly,70.60927007316428
2018,Eco_Friendly,74.55366181132756
2015,Workation,47.196596175334484
2019,Online_Booking,23.613722911209994
2023,Last_Minute,82.01643283609896
2015,Eco_Friendly,72.4680760216952
2023,Staycation,68.39572688736017
2022,Eco_Friendly,8.040970864098478
2020,Online_Booking,46.31557853270086
2021,Eco_Friendly,33.89078681085522
2017,Online_Booking,34.24554626997208
2015,Online_Booking,15.701968823881328
2019,Last_Minute,80.06844126713064
2016,Last_Minute,25.61359295401267
2019,Eco_Friendly,9.184998428570552
2022,Last_Minute,44.02698800324007
2023,Staycation,51.212000839372145
2016,Workation,35.30325785908187
2017,Eco_Friendly,36.261925745524586
2017,Last_Minute,38.43508797206525
2015,Staycation,63.21565584283821
2022,Workation,26.82066549415613
2020,Staycation,84.90678432646288
2022,Eco_Friendly,37.42909606507437
2023,Workation,40.663821962151886
2019,Last_Minute,17.53874034263874
2017,Online_Booking,44.52239098052704
2019,Last_Minute,64.20402122501838
2019,Online_Booking,33.76230045504645
2019,Staycation,21.35554033034919
2017,Online_Booking,70.2435545238379
2024,Online_Booking,55.57417668607915
2018,Staycation,46.573026301191334
2023,Staycation,37.79899034287918
2024,Online_Booking,29.247138328043818
2023,Online_Booking,14.840220202822161
2016,Eco_Friendly,27.60800173619636
2022,Last_Minute,28.314468444184467
2022,Workation,33.52954948432617
2021,Staycation,28.14141238670712
2022,Staycation,6.971344211985891
2017,Online_Booking,30.005493938767355
2020,Staycation,5.791070694708581
2015,Last_Minute,67.6037625695734
2021,Eco_Friendly,21.156240000563642
2015,Eco_Friendly,15.18410667776479
2023,Online_Booking,58.77082428705492
2015,Online_Booking,85.66981492568435
2015,Workation,83.36335672569285
2021,Last_Minute,51.746178071514784
2016,Staycation,34.48993668796944
2019,Online_Booking,23.716742413770582
2022,Workation,37.60523543885352
2022,Eco_Friendly,8.780982098380813
2017,Staycation,54.80805656346362
2021,Eco_Friendly,82.11185325795158
2017,Eco_Friendly,61.54062057698583
2020,Last_Minute,57.64168400981743
2020,Online_Booking,29.210877918363586
2017,Online_Booking,42.69896736756018
2021,Online_Booking,86.05680674202765
2017,Eco_Friendly,68.01074939240597
2022,Workation,10.349255991758616
2024,Last_Minute,20.968664791384043
2018,Last_Minute,42.09559526940811
2015,Eco_Friendly,76.37783928891828
2018,Online_Booking,82.33723423450635
2021,Workation,32.97055298942409
2018,Online_Booking,19.91930085891449
2020,Last_Minute,15.544292715415486
2023,Workation,11.962859249579052
2015,Staycation,18.623500065688198
2019,Staycation,13.507947874569854
2021,Eco_Friendly,47.28818384292358
2015,Staycation,69.46902179706383
2018,Last_Minute,30.440939369029614
2020,Last_Minute,48.696303027690185
2016,Staycation,79.7195478206465
2024,Eco_Friendly,83.17137658921996
2019,Eco_Friendly,34.86894990918598
2024,Workation,67.28067148561192
2015,Staycation,11.087554404332462
2020,Staycation,53.71396476314387
2020,Last_Minute,55.2902403086983
2018,Staycation,51.38963843631874
2022,Online_Booking,19.027098316594085
2018,Eco_Friendly,61.63197900971972
2022,Eco_Friendly,24.666452743752266
2022,Workation,82.9604525718415
2019,Staycation,12.534412127437687
2018,Eco_Friendly,62.45474559136559
2016,Staycation,38.111824076391
2017,Last_Minute,33.087714737664285
2017,Eco_Friendly,30.83896824030617
2018,Staycation,36.58952281771363
2018,Staycation,24.77499922327216
2024,Workation,76.64069176710665
2019,Eco_Friendly,58.345416879965384
2018,Online_Booking,67.7897332173485
2024,Eco_Friendly,24.73747815743391
2022,Last_Minute,22.84386511661358
2020,Staycation,41.364717695673754
2020,Eco_Friendly,65.20639362350411
2022,Staycation,87.61299575580374
2021,Workation,36.27857693492272
2024,Workation,78.26909163623954
2024,Eco_Friendly,84.17094238221073
2022,Workation,5.592264033699651
2016,Staycation,65.7281845612682
2023,Last_Minute,41.36638946720813
2015,Eco_Friendly,55.193584248524914
2022,Last_Minute,49.92464319059957
2018,Workation,78.61753144065871
2018,Workation,20.82922228013798
2019,Staycation,63.548492719740004
2022,Eco_Friendly,26.35878793338302
2019,Eco_Friendly,75.9630440315128
2022,Online_Booking,79.22898313827568
2024,Staycation,23.217847169047015
2015,Eco_Friendly,35.207224514287944
2024,Last_Minute,50.24418072879808
2023,Workation,10.651143377229825
2020,Last_Minute,47.97669367923473
2017,Workation,55.915340343054496
2022,Staycation,82.37021491519768
2023,Eco_Friendly,36.1049883866405
2020,Workation,25.418719228670664
2021,Staycation,50.17876816389591
2015,Last_Minute,74.44221766398829
2019,Workation,53.33584028890564
2019,Eco_Friendly,78.49383442812378
2024,Last_Minute,20.279283767292597
2018,Staycation,79.03361209989448
2020,Last_Minute,52.6367716895119
2021,Workation,29.04625207646261
2023,Online_Booking,12.70412805939293
2015,Online_Booking,11.518811675236776
2020,Eco_Friendly,62.347348908395325
2021,Staycation,85.70122897286495
2017,Eco_Friendly,66.62201827381273
2022,Workation,67.7728964283372
2019,Staycation,21.958746805432874
2023,Online_Booking,31.644938089769695
2019,Last_Minute,72.96940221564708
2023,Last_Minute,47.56977454483761
2024,Workation,7.085962416638272
2018,Workation,27.33450338187833
2023,Staycation,79.83652347576358
2019,Online_Booking,74.52103637416603
2024,Last_Minute,20.810174759534146
2023,Staycation,25.92966104674444
2017,Staycation,85.20915865630032
2018,Staycation,39.252099995982405
2023,Eco_Friendly,16.929571962233737
2024,Staycation,47.55067549559042
2020,Staycation,45.07935429015885
2016,Staycation,87.6871038894244
2021,Staycation,59.862351395828455
2016,Eco_Friendly,43.63738458784698
2016,Workation,36.454351273081485
2015,Eco_Friendly,57.18605211635952
2017,Staycation,50.277320551867085
2020,Workation,61.88181052508187
2022,Eco_Friendly,51.69234612852371
2023,Online_Booking,82.25539749899538
2021,Online_Booking,5.339505972665395
2018,Staycation,52.597785065073154
2020,Staycation,72.39446642461579
2019,Last_Minute,12.61093151512921
2022,Online_Booking,12.945675915800232
2015,Workation,13.050521224973274
2015,Workation,85.04521580041306
2020,Last_Minute,76.89064114352661
2024,Online_Booking,14.27968792931813
2016,Eco_Friendly,60.33613401485
2019,Eco_Friendly,54.48697998038896
2015,Workation,16.392894838428262
2021,Eco_Friendly,49.83601141873116
2015,Staycation,8.379480670662748
2018,Staycation,5.499531233810623
2023,Last_Minute,29.57373607549296
2015,Eco_Friendly,83.13553627334706
2018,Last_Minute,52.649674702046575
2020,Online_Booking,7.673370632278233
2020,Eco_Friendly,7.96175980563274
2022,Workation,15.176168863480564
2015,Workation,28.09069982521186
2021,Online_Booking,17.991003871239993
2015,Staycation,24.094758604100807
2021,Staycation,18.425869880501935
2017,Staycation,71.01111796290483
2022,Eco_Friendly,39.387090844194596
2017,Last_Minute,62.22800918230026
2015,Online_Booking,31.08079986122076
2022,Eco_Friendly,43.28163286274084
2017,Workation,56.80048521461713
2016,Last_Minute,10.780807189667367
2015,Last_Minute,26.451946061335388
2017,Eco_Friendly,86.87267832290173
2016,Workation,77.75281895061109
2016,Last_Minute,83.9144664946051
2020,Eco_Friendly,8.391785873688853
2015,Workation,52.95094594580231
2016,Eco_Friendly,28.5885018586464
2020,Workation,76.81939727282824
2017,Online_Booking,55.755582909728346
2018,Staycation,21.113403466747908
2015,Eco_Friendly,10.861375185473303
2022,Eco_Friendly,64.67173404199053
2021,Eco_Friendly,84.02413329153438
2021,Eco_Friendly,32.238118111747475
2017,Online_Booking,41.82147079504047
2024,Staycation,67.29977433542047
2024,Staycation,55.237278299256246
2017,Last_Minute,57.58198039301103
2016,Online_Booking,27.452819150028837
2015,Staycation,13.996669944228724
2021,Staycation,45.129322655441754
2021,Workation,52.04936997526638
2016,Workation,70.46661875378344
2021,Online_Booking,11.72092044390185
2022,Online_Booking,21.036603530638423
2015,Staycation,24.267030181582754
2023,Workation,51.356094903282866
2021,Workation,40.07187950507916
2017,Staycation,64.99543040723256
2022,Staycation,78.15234947339948
2021,Last_Minute,57.85380520978426
2022,Eco_Friendly,79.05582354732475
2020,Online_Booking,60.939078100477985
2023,Online_Booking,55.01111029008382
2019,Last_Minute,50.827017713636224
2017,Workation,47.64676182213014
2017,Eco_Friendly,19.45775734128312
2015,Workation,46.88771948915291
2022,Last_Minute,71.05673480654191
2016,Last_Minute,51.47726524288322
2017,Last_Minute,41.35276836680554
2022,Online_Booking,84.89316954313736
2022,Online_Booking,6.731987483593796
2018,Workation,15.771046237875284
2018,Staycation,81.12259613601972
2019,Online_Booking,15.125182071971825
2020,Eco_Friendly,52.30837666506976
2019,Eco_Friendly,83.15415343681288
2021,Eco_Friendly,63.2364066679359
2016,Last_Minute,42.474169494316605
2021,Workation,11.899637781611418
2024,Last_Minute,22.356380981149346
2021,Eco_Friendly,64.95807267188073
2015,Eco_Friendly,63.830615596457726
2021,Last_Minute,54.7453637235467
2019,Eco_Friendly,49.400590792417546
2017,Eco_Friendly,29.639866533961335
2017,Workation,59.585378216936256
2018,Eco_Friendly,85.51633706185633
2016,Last_Minute,60.679284643590805
2016,Last_Minute,79.96202272379203
2015,Staycation,65.85332163477764
2019,Eco_Friendly,68.91768760009447
2018,Staycation,16.05079602037265
2024,Last_Minute,13.25928258969813
2016,Staycation,31.96087634790061
2017,Eco_Friendly,36.97250605944714
2021,Online_Booking,59.20467767756085
2021,Workation,38.79544980650886
2018,Eco_Friendly,32.047157798772396
2019,Staycation,89.50210833951138
2019,Staycation,55.37331469394061
2020,Staycation,10.413118057805251
2023,Last_Minute,6.7147685426169215
2016,Eco_Friendly,67.45913526770205
2019,Staycation,44.324762679944335
2017,Online_Booking,81.05424285263156
2018,Eco_Friendly,68.26479463729643
2024,Last_Minute,72.4387944830872
2020,Eco_Friendly,23.276660045108184
2022,Last_Minute,34.4624151045767
2015,Last_Minute,62.84239838870407
2024,Workation,76.67295710950329
2022,Workation,73.85815699622198
2021,Online_Booking,33.65608198591643
2015,Staycation,55.295978500031204
2016,Eco_Friendly,5.290535948612771
2017,Staycation,84.30031823834311
2015,Eco_Friendly,28.660650957104586
2023,Online_Booking,15.493380391570344
2022,Online_Booking,70.95780627437524
2016,Eco_Friendly,65.45801479262306
2023,Last_Minute,36.362461228960356
2021,Workation,38.85418725811898
2023,Eco_Friendly,64.67643677398186
2020,Last_Minute,7.027778630096071
2020,Eco_Friendly,85.96295976725601
2018,Eco_Friendly,83.8974513821612
2024,Eco_Friendly,38.86843366729167
2024,Eco_Friendly,68.40978539191735
2016,Eco_Friendly,53.14831462987525
2021,Last_Minute,64.75826408047624
2019,Online_Booking,82.15361374225122
2020,Workation,41.514258622902545
2016,Workation,41.60464543095817
2019,Last_Minute,76.27427553891195
2024,Last_Minute,6.983220018709553
2018,Eco_Friendly,26.726307654531794
2023,Online_Booking,16.877066576524214
2020,Online_Booking,81.27836585270674
2016,Staycation,52.9906934568989
2015,Online_Booking,8.430792635824323
2019,Eco_Friendly,40.455922183397625
2023,Staycation,75.14683224887278
2020,Last_Minute,12.9390375503182
2024,Eco_Friendly,30.09016928024422
2021,Staycation,81.01415455636906
2019,Eco_Friendly,10.509242237592973
2024,Last_Minute,89.66982047729475
2020,Staycation,31.328623509024283
2019,Eco_Friendly,8.175772669697023
2023,Workation,18.44162302939676
2020,Last_Minute,59.46181106380618
2022,Staycation,16.33578552802342
2016,Workation,69.74810143459965
2023,Workation,38.558470158141795
2019,Staycation,81.31549005002049
2021,Online_Booking,11.721150295483639
2024,Online_Booking,38.68895365895788
2015,Eco_Friendly,55.09689238830075
2024,Staycation,76.853574340077
2019,Staycation,50.50074081381077
2024,Workation,68.81988779177446
2016,Workation,58.35296802668251
2020,Workation,29.606912170483746
2015,Last_Minute,39.29565905961155
2017,Online_Booking,76.71496643829379
2019,Eco_Friendly,14.208263040323587
2018,Eco_Friendly,87.30540296022133
2017,Staycation,58.59473339211452
2024,Workation,40.80662612537291
2019,Staycation,78.70396414767666
2022,Online_Booking,53.60734892073196
2018,Last_Minute,64.25008894018845
2015,Online_Booking,13.561195811637452
2021,Staycation,75.44521679630988
2022,Workation,82.72875944443896
2017,Staycation,12.495222464164772
2020,Workation,24.160841543334488
2016,Workation,39.6779341309978
2021,Staycation,48.35815443062138
2022,Last_Minute,81.9777493126771
2020,Staycation,89.8968144214743
2020,Online_Booking,68.41886544912522
2019,Online_Booking,68.03176264163514
2022,Eco_Friendly,71.46801765339157
2015,Online_Booking,19.036413022793603
2024,Online_Booking,40.28732821501332
2018,Staycation,70.1411739893716
2018,Staycation,81.75139149201846
2017,Last_Minute,83.883392179941
2017,Online_Booking,5.139026743535048
2018,Last_Minute,83.46297206315693
2015,Last_Minute,85.53639063684801
2016,Online_Booking,5.172094117821145
2023,Staycation,6.01687716837035
2024,Workation,27.98608105831924
2016,Workation,9.931277066237858
2019,Workation,57.742680292247364
2023,Last_Minute,42.88608249289504
2023,Workation,24.94014163418276
2022,Eco_Friendly,72.22831869038914
2015,Eco_Friendly,19.607488623236236
2015,Last_Minute,70.12750515369632
2023,Staycation,87.70628315309486
2022,Online_Booking,54.42674062001896
2024,Last_Minute,75.15316633960647
2023,Workation,13.452371539631162
2021,Online_Booking,30.883936790281023
2017,Staycation,63.67680832380444
2017,Workation,64.52807301324378
2016,Eco_Friendly,14.906113315089614
2019,Eco_Friendly,82.93087756211033
2017,Last_Minute,85.70872493079064
